RET_M1,CUSTOMER_ID,MES_BGI,MES_CLIENTE,YEAR_BGI,YEAR_CLIENTE,MES_COSECHA,YEAR_COSECHA,CLTE_COSECHA,ORD_ORDENES_TOTALES,ORD_ORDENES_COMPLETADAS,ORD_ORDENES_COMPLETADAS_A_TIEMPO,ORD_ORDENES_COMPLETADAS_CON_RETRASO,ORD_ORDENES_CANCELADAS,ORD_ORDENES_OTROS,MNT_TOTAL_GMV,MNT_TOTAL_DESCUENTO,MNT_TOTAL_COSTO_ENVIO,MNT_TOTAL_COSTO_SERVICIO,MNT_TOTAL_PROPINA,MNT_PROM_GMV,MNT_PROM_DESCUENTO,MNT_PROM_COSTO_ENVIO,MNT_PROM_PROM_SERVICIO,MNT_PROM_PROPINA,MDP_TOT_ORDENES_CASH,MDP_TOT_ORDENES_TDC,MDP_TOT_ORDENES_PAGO_DIGITAL,MDP_TOT_ORDENES_PAGO_DIGITAL_RAPPI,MDP_TOT_TARJETA_DEBITO,MDP_TOT_TDC_NACIONAL,MDP_TOT_TDC_INTERNACIONAL,EXP_TIEMPO_ESPERA_EFECTIVO_M,EXP_TIEMPO_ESPERA_PROMETIDO_M,EXP_KPI_TIEMPO_ESPERA,EXP_ORDEN_CON_RECLAMO,EXP_ORDEN_SIN_RECLAMO,EXP_ORDENES_WEB,EXP_ORDENES_ANDROID,EXP_ORDENES_IOS
0,1913037422,11,10,2021,2021,10,2021,1,1,1,0,1,0,0,46550,33500,7500,2737,0,46550,33500,7500,2737,0,1,0,0,0,0,0,0,68,36,1.888888889,0,1,0,1,0
0,1913042744,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,34810,0,5200,2784,2000,34810,0,5200,2784,2000,1,0,0,0,0,0,0,34,61,0.5573770492,0,1,0,0,1
0,1913056157,11,10,2021,2021,10,2021,1,4,4,4,0,0,0,219600,0,34000,20396,8000,54900,0,8500,5099,2000,0,4,0,0,0,0,4,96,97,0.9896907216,3,1,0,0,4
0,1913066171,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,145914.54,7000,10450,7087,2000,145914.54,7000,10450,7087,2000,0,0,0,1,0,0,0,128,63,2.031746032,0,1,0,1,0
1,1913081710,11,10,2021,2021,10,2021,1,4,4,3,1,0,0,238630,14100,25150,13648,8000,59657.5,3525,6287.5,3412,2000,0,4,0,0,0,0,4,29,36,0.7839558574,1,3,0,4,0
0,1913081833,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,52506.68,14000,7500,6059,2000,52506.68,14000,7500,6059,2000,0,1,0,0,0,0,1,28,60,0.4666666667,0,1,0,0,1
0,1913140842,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,142010,10300,7500,11459,2000,142010,10300,7500,11459,2000,0,1,0,0,0,0,1,74,126,0.5873015873,0,1,0,0,1
0,1913143908,11,10,2021,2021,10,2021,1,7,7,7,0,0,0,979243.6,24300,52500,35537,34000,139891.9429,3471.428571,7500,5076.714286,4857.142857,7,0,0,0,0,0,0,114,128,0.7946692469,3,4,0,0,7
0,1913145179,12,11,2021,2021,11,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,22,NULL,0,2,0,2,0
0,1913149584,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,52820,0,7500,2310,0,52820,0,7500,2310,0,1,0,0,0,0,0,0,46,80,0.575,0,1,0,0,1
0,1913155423,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,15606,20490,7500,2616,0,15606,20490,7500,2616,0,1,0,0,0,0,0,0,43,70,0.6142857143,0,1,0,1,0
0,1913163363,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,38500,0,5700,3895,2000,38500,0,5700,3895,2000,1,0,0,0,0,0,0,45,60,0.75,0,1,0,1,0
0,1913171531,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,39994,11800,8500,10455,0,39994,11800,8500,10455,0,0,1,0,0,0,0,1,55,67,0.8208955224,0,1,0,1,0
1,1913203900,12,11,2021,2021,11,2021,1,2,2,0,0,0,0,33118,15000,15000,10238,4000,16559,7500,7500,5119,2000,2,0,0,0,0,0,0,NULL,99,NULL,1,1,0,2,0
0,1913208186,11,10,2021,2021,10,2021,1,2,1,0,1,1,0,46050,0,7400,4068,2000,46050,0,7400,4068,2000,1,0,0,0,0,0,0,47,42,1.119047619,0,2,0,0,2
0,1913235617,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,22611,7500,7500,3933,0,22611,7500,7500,3933,0,0,1,0,0,0,0,1,32,61,0.5245901639,0,1,0,1,0
0,1913289785,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,35330,0,7500,4079,0,35330,0,7500,4079,0,0,1,0,0,0,0,1,24,112,0.2142857143,0,1,0,0,1
1,1913316454,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,50360,44100,15000,17602,0,25180,22050,7500,8801,0,2,0,0,0,0,0,0,49,83,0.5903614458,1,1,0,0,2
0,1913362027,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,22415,0,5200,3221,0,22415,0,5200,3221,0,1,0,0,0,0,0,0,34,61,0.5573770492,0,1,0,1,0
0,1913380710,12,11,2021,2021,11,2021,1,2,1,1,0,1,0,180550,3550,7500,6492,3320,180550,3550,7500,6492,3320,1,0,0,0,0,0,0,50,90,0.6493506494,0,2,0,2,0
0,1913386713,12,11,2021,2021,11,2021,1,2,2,0,2,0,0,31654,0,13500,5258,0,15827,0,6750,2629,0,2,0,0,0,0,0,0,49,43,1.139534884,1,1,0,0,2
0,1913397872,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,221706,7600,14200,12838,4000,110853,3800,7100,6419,2000,2,0,0,0,0,0,0,48,84,0.5343189827,0,2,0,0,2
0,1913399484,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,174200,0,8000,3491,0,174200,0,8000,3491,0,0,1,0,0,0,0,0,1088,1121,0.9705619982,0,1,0,1,0
0,1913437221,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,79659.01,0,4600,6901,2000,79659.01,0,4600,6901,2000,0,1,0,0,0,0,1,53,60,0.8833333333,0,1,0,0,1
0,1913455987,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,265600,0,19600,11056,6000,88533.33333,0,6533.333333,3685.333333,2000,3,0,0,0,0,0,0,31,85,0.4255258211,0,3,0,0,3
0,1913477207,1,12,2022,2021,12,2021,1,6,6,2,4,0,0,299100,0,51000,38836,4000,49850,0,8500,6472.666667,666.6666667,0,6,0,0,0,0,6,125,82,1.502373581,4,2,0,6,0
0,1913524961,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,104276.7,100,9200,6402,4000,52138.35,50,4600,3201,2000,2,0,0,0,0,0,0,40,60,0.6666666667,1,1,0,2,0
0,1913526398,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,53280,2900,7500,3746,0,53280,2900,7500,3746,0,0,1,0,0,0,0,1,43,61,0.7049180328,0,1,0,1,0
1,1913543766,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,88765,13800,8500,8327,2000,88765,13800,8500,8327,2000,1,0,0,0,0,0,0,90,109,0.8256880734,0,1,0,1,0
0,1913544578,12,11,2021,2021,11,2021,1,6,0,0,0,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,5,1,0,0,6
0,1913561892,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,14619,10200,8500,8799,0,14619,10200,8500,8799,0,1,0,0,0,0,0,0,77,123,0.6260162602,0,1,0,1,0
1,1913577552,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,51096,6450,7500,3021,2000,51096,6450,7500,3021,2000,0,1,0,0,0,0,1,176,290,0.6068965517,0,1,1,0,0
0,1913606640,1,12,2022,2021,12,2021,1,1,1,0,1,0,0,61938.95,6850,8900,15819,2000,61938.95,6850,8900,15819,2000,1,0,0,0,0,0,0,62,57,1.087719298,0,1,0,1,0
0,1913612643,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,38775,0,5700,7765,2000,38775,0,5700,7765,2000,1,0,0,0,0,0,0,77,95,0.8105263158,0,1,0,0,1
0,1913638853,1,12,2022,2021,12,2021,1,2,1,1,0,1,0,46634.28,0,4600,8644,2000,46634.28,0,4600,8644,2000,1,0,0,0,0,0,0,29,60,0.4833333333,0,2,0,0,2
0,1913643603,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,86383,3550,16000,15979,3000,43191.5,1775,8000,7989.5,1500,0,2,0,0,0,0,2,55,112,0.4927050945,0,2,0,0,2
1,1913661521,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,51300,0,7500,9816,2000,51300,0,7500,9816,2000,1,0,0,0,0,0,0,25,104,0.2403846154,0,1,0,0,1
1,1913682366,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,101840,0,10400,7276,4000,50920,0,5200,3638,2000,2,0,0,0,0,0,0,43,60,0.7166666667,1,1,0,0,2
0,1913686702,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,41973.1,0,8500,4125,2000,41973.1,0,8500,4125,2000,1,0,0,0,0,0,0,757,796,0.9510050251,0,1,0,0,1
0,1913695488,1,12,2022,2021,12,2021,1,2,2,0,0,0,0,83300,62300,17000,10522,4000,41650,31150,8500,5261,2000,2,0,0,0,0,0,0,NULL,249,NULL,1,1,2,0,0
0,1913702645,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,92425,7950,6900,7181,0,92425,7950,6900,7181,0,0,1,0,0,0,0,1,59,81,0.7283950617,0,1,0,1,0
0,1913729527,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,112460.4,0,5700,5373,5000,112460.4,0,5700,5373,5000,0,1,0,0,0,0,1,62,110,0.5636363636,0,1,0,1,0
0,1913738608,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,53800,0,10000,5106,2000,53800,0,10000,5106,2000,1,0,0,0,0,0,0,30,46,0.652173913,0,1,0,0,1
0,1913742716,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,93770,0,5700,13849,7000,93770,0,5700,13849,7000,0,1,0,0,0,0,1,56,60,0.9333333333,0,1,0,0,1
0,1913743213,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,44200,1550,10100,7269,4000,44200,1550,10100,7269,4000,0,1,0,0,0,0,1,30,55,0.5454545455,0,1,0,1,0
0,1913744817,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,93678,5250,7500,11010,2000,93678,5250,7500,11010,2000,1,0,0,0,0,0,0,41,102,0.4019607843,0,1,0,1,0
0,1913755582,1,12,2022,2021,12,2021,1,1,1,0,1,0,0,70710,0,11500,5096,2000,70710,0,11500,5096,2000,0,1,0,0,0,0,1,118,47,2.510638298,0,1,0,0,1
0,1913780923,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,153900,0,22500,15126,6000,51300,0,7500,5042,2000,3,0,0,0,0,0,0,37,97,0.381443299,2,1,0,0,3
0,1913781007,2,1,2022,2022,1,2022,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,84,94,0.8936170213,1,1,0,2,0
0,1913789640,1,12,2022,2021,12,2021,1,1,1,0,1,0,0,177308,7100,8500,10372,2000,177308,7100,8500,10372,2000,0,1,0,0,0,0,1,213,146,1.45890411,0,1,0,0,1
0,1913823973,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,58020,0,8500,6081,2000,58020,0,8500,6081,2000,0,1,0,0,0,0,1,48,107,0.4485981308,0,1,0,1,0
0,1913852142,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,57697.4,0,4600,3244,2000,57697.4,0,4600,3244,2000,1,0,0,0,0,0,0,25,61,0.4098360656,0,1,0,1,0
1,1913864580,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,48100,0,5700,3768,2000,48100,0,5700,3768,2000,1,0,0,0,0,0,0,44,43,1.023255814,0,1,0,0,1
0,1913868070,2,1,2022,2022,1,2022,1,3,3,3,0,0,0,255121,0,22500,21810,9000,85040.33333,0,7500,7270,3000,0,3,0,0,0,0,3,62,122,0.5275110827,1,2,0,0,3
0,1913910540,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,12956,0,7900,4713,0,12956,0,7900,4713,0,1,0,0,0,0,0,0,35,39,0.8974358974,0,1,0,1,0
0,1913957300,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,60450,0,8500,9955,2000,60450,0,8500,9955,2000,0,1,0,0,0,0,1,38,88,0.4318181818,0,1,0,1,0
0,191426861,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,36874.78,35500,8500,12582,0,36874.78,35500,8500,12582,0,0,1,0,0,0,0,1,39,107,0.3644859813,0,1,0,1,0
0,192095914,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,34290,7500,7500,2584,2000,34290,7500,7500,2584,2000,1,0,0,0,0,0,0,798,834,0.9568345324,0,1,0,1,0
0,193704966,2,1,2022,2022,1,2022,1,4,4,0,0,0,0,350676,0,30000,27712,8000,87669,0,7500,6928,2000,0,4,0,0,0,0,4,NULL,210,NULL,3,1,0,4,0
0,193856884,2,1,2022,2022,1,2022,1,2,2,0,2,0,0,718690,57500,10700,27906,4000,359345,28750,5350,13953,2000,0,2,0,0,0,0,2,132,123,1.073170732,1,1,0,0,2
0,193861538,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,69318,15000,15000,5518,4000,34659,7500,7500,2759,2000,0,2,0,0,0,0,2,28,78,0.358974359,1,1,0,2,0
0,194062583,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,70065,0,8500,3188,2000,70065,0,8500,3188,2000,1,0,0,0,0,0,0,32,61,0.5245901639,0,1,0,1,0
0,194595437,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,70304,14200,14200,11164,4000,35152,7100,7100,5582,2000,2,0,0,0,0,0,0,55,89,0.6179775281,1,1,0,2,0
0,194736558,11,10,2021,2021,10,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,40,NULL,2,1,0,3,0
0,195931841,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,14935,0,7500,2153,1000,14935,0,7500,2153,1000,0,1,0,0,0,0,1,20,109,0.1834862385,0,1,0,1,0
0,196583462,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,19086,7500,7500,3146,0,19086,7500,7500,3146,0,1,0,0,0,0,0,0,86,109,0.7889908257,0,1,0,1,0
0,197232546,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,30650,8500,8500,5305,2000,30650,8500,8500,5305,2000,1,0,0,0,0,0,0,78,98,0.7959183673,0,1,0,0,1
0,197422507,10,9,2021,2021,9,2021,1,3,3,3,0,0,0,161149,15000,23500,24044,6000,53716.33333,5000,7833.333333,8014.666667,2000,3,0,0,0,0,0,0,66,104,0.6484817115,1,2,0,0,3
0,197504146,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,144840,124250,5450,2644,2000,144840,124250,5450,2644,2000,1,0,0,0,0,0,0,22,38,0.5789473684,0,1,0,1,0
0,197539061,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,50250,0,12500,3813,2000,50250,0,12500,3813,2000,1,0,0,0,0,0,0,56,55,1.018181818,0,1,0,1,0
0,197565110,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,57280,6100,6100,2710,1000,57280,6100,6100,2710,1000,0,1,0,0,0,0,1,43,81,0.5308641975,0,1,0,0,1
0,19782231,12,11,2021,2021,11,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,33,52,0.6346153846,2,1,0,3,0
0,197972257,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,11360,0,4600,2733,2000,11360,0,4600,2733,2000,1,0,0,0,0,0,0,20,60,0.3333333333,0,1,0,1,0
1,198910061,2,1,2022,2022,1,2022,1,7,4,3,1,3,0,202595.2,23600,23600,17619,0,50648.8,5900,5900,4404.75,0,0,3,0,1,0,0,3,45,68,0.7589689722,3,4,0,0,7
0,199895025,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,77996,7500,7500,2496,2000,77996,7500,7500,2496,2000,1,0,0,0,0,0,0,46,119,0.3865546218,0,1,0,1,0
0,2021784724,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,75378,8500,8500,5555,2000,75378,8500,8500,5555,2000,1,0,0,0,0,0,0,56,63,0.8888888889,0,1,0,0,1
0,20569596,12,11,2021,2021,11,2021,1,1,1,0,1,0,0,47705,0,5200,2227,1500,47705,0,5200,2227,1500,0,1,0,0,0,0,1,43,34,1.264705882,0,1,0,0,1
0,206167114,9,8,2021,2021,8,2021,1,5,5,3,0,0,0,305316,19200,37000,19637,14000,61063.2,3840,7400,3927.4,2800,0,5,0,0,0,0,5,54,67,0.6386544343,2,3,0,0,5
1,20755189,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,426400,0,20800,13434,4000,213200,0,10400,6717,2000,2,0,0,0,0,0,0,104,130,0.8,1,1,0,0,2
0,2110922906,9,8,2021,2021,8,2021,1,2,2,0,2,0,0,288500,0,13500,8784,0,144250,0,6750,4392,0,2,0,0,0,0,0,0,62,53,1.169811321,1,1,0,0,2
0,2113468745,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,204450,750,8500,9264,4000,204450,750,8500,9264,4000,1,0,0,0,0,0,0,74,106,0.6981132075,0,1,0,0,1
0,2119055479,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,74210,1750,10000,5585,2000,74210,1750,10000,5585,2000,1,0,0,0,0,0,0,39,47,0.829787234,0,1,0,0,1
0,213852738,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,296640,11400,22500,26265,0,98880,3800,7500,8755,0,0,3,0,0,0,0,3,78,128,0.609375,2,1,0,0,3
0,215500545,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,36950,0,6600,3066,2000,36950,0,6600,3066,2000,1,0,0,0,0,0,0,14,55,0.2545454545,0,1,0,0,1
0,2210297846,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,67953,16900,8500,9754,2000,67953,16900,8500,9754,2000,1,0,0,0,0,0,0,61,61,1,0,1,0,0,1
0,2219751330,9,8,2021,2021,8,2021,1,5,5,4,1,0,0,182550,9700,36100,15470,2000,36510,1940,7220,3094,400,5,0,0,0,0,0,0,29,36,0.8007790143,2,3,0,5,0
0,22317638,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,94105,7500,7500,5236,2000,94105,7500,7500,5236,2000,1,0,0,0,0,0,0,82,113,0.7256637168,0,1,0,0,1
0,224821126,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,125140,0,16600,107474,10000,62570,0,8300,53737,5000,0,2,0,0,0,0,2,18,44,0.4090909091,1,1,0,0,2
0,226612551,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,255599,8500,17000,13516,4000,127799.5,4250,8500,6758,2000,0,2,0,0,0,0,1,426,494,0.6807637983,0,2,0,0,2
0,2310930350,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,527520,21100,8500,508710,2000,527520,21100,8500,508710,2000,0,1,0,0,0,0,1,68,116,0.5862068966,0,1,0,0,1
0,2321676787,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,174200,4400,15000,18002,4000,87100,2200,7500,9001,2000,0,2,0,0,0,0,2,32,99,0.3232323232,1,1,0,0,2
0,241290515,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,41732.5,1050,8500,5160,0,41732.5,1050,8500,5160,0,0,1,0,0,0,0,1,58,163,0.3558282209,0,1,1,0,0
0,2519348984,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,138501,0,12100,5728,9000,69250.5,0,6050,2864,4500,0,2,0,0,0,0,2,27,36,0.7452380952,0,2,0,2,0
0,2520075267,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,246800,0,15000,-6282,4000,123400,0,7500,-3141,2000,2,0,0,0,0,0,0,22,60,0.3666666667,1,1,0,0,2
0,254648166,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,61728,8500,8500,5018,2000,61728,8500,8500,5018,2000,0,1,0,0,0,0,0,82,123,0.6666666667,0,1,0,0,1
0,259012312,9,8,2021,2021,8,2021,1,3,3,2,1,0,0,97790,6300,19350,8430,0,32596.66667,2100,6450,2810,0,3,0,0,0,0,0,0,33,74,0.7713800556,0,3,0,3,0
0,2615425865,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,191700,0,15600,14823,6000,63900,0,5200,4941,2000,0,3,0,0,0,0,3,78,94,0.829787234,2,1,0,3,0
0,2617695135,1,12,2022,2021,12,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,109,NULL,0,2,0,0,2
0,261862610,12,11,2021,2021,11,2021,1,1,1,0,1,0,0,126860,7700,7400,5427,0,126860,7700,7400,5427,0,1,0,0,0,0,0,0,63,57,1.105263158,0,1,0,0,1
0,2814574618,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,33450,12300,7500,11210,3500,33450,12300,7500,11210,3500,0,1,0,0,0,0,1,36,100,0.36,0,1,0,0,1
0,283576370,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,31325,9850,8500,4563,4000,31325,9850,8500,4563,4000,1,0,0,0,0,0,0,38,104,0.3653846154,0,1,0,0,1
0,285848267,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,23968.2,0,6600,6726,1500,23968.2,0,6600,6726,1500,0,1,0,0,0,0,1,58,111,0.5225225225,0,1,0,0,1
0,2915029949,1,12,2022,2021,12,2021,1,5,5,1,0,0,0,329759,40900,40900,24044,10000,65951.8,8180,8180,4808.8,2000,0,5,0,0,0,0,5,67,120,0.9852941176,3,2,0,5,0
0,31131615,9,8,2021,2021,8,2021,1,1,1,0,1,0,0,42935,29300,8500,4135,0,42935,29300,8500,4135,0,1,0,0,0,0,0,0,83,79,1.050632911,0,1,0,1,0
0,3224321303,1,12,2022,2021,12,2021,1,1,1,0,1,0,0,76320,0,10700,10809,2000,76320,0,10700,10809,2000,0,1,0,0,0,0,1,62,55,1.127272727,0,1,0,0,1
0,3419412269,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,44710,1700,8500,3346,0,44710,1700,8500,3346,0,1,0,0,0,0,0,0,47,90,0.5222222222,0,1,0,0,1
0,3424920190,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,83956,15000,15000,6056,4000,41978,7500,7500,3028,2000,0,2,0,0,0,0,2,16,91,0.1758241758,1,1,0,0,2
0,371897177,9,8,2021,2021,8,2021,1,1,1,0,1,0,0,136256,7950,7400,8651,5000,136256,7950,7400,8651,5000,0,1,0,0,0,0,1,65,53,1.226415094,0,1,0,0,1
0,416270086,2,1,2022,2022,1,2022,1,3,3,3,0,0,0,374727,40200,24900,360888,6000,124909,13400,8300,120296,2000,0,3,0,0,0,0,3,46,109,0.4220183486,2,1,0,3,0
0,446230428,1,12,2022,2021,12,2021,1,5,0,0,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,91,NULL,4,1,0,0,5
0,454722712,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,92190,0,6900,4277,2000,92190,0,6900,4277,2000,0,1,0,0,0,0,1,54,83,0.6506024096,0,1,0,0,1
0,485062504,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,120810,0,8500,2727,0,120810,0,8500,2727,0,1,0,0,0,0,0,0,44,100,0.44,0,1,0,0,1
0,49127501,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,189070,3400,17000,23836,4000,94535,1700,8500,11918,2000,2,0,0,0,0,0,0,43,102,0.4215686275,1,1,0,2,0
0,494656445,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,186051,11800,16000,12001,2000,93025.5,5900,8000,6000.5,1000,2,0,0,0,0,0,0,35,89,0.397249809,0,2,0,0,2
0,52154061,12,11,2021,2021,11,2021,1,3,3,3,0,0,0,38601,0,22500,11784,0,12867,0,7500,3928,0,3,0,0,0,0,0,0,71,168,0.4226190476,2,1,0,0,3
0,521784333,2,1,2022,2022,1,2022,1,5,1,1,0,4,0,48068,0,8500,48938.99,2000,48068,0,8500,48938.99,2000,0,1,0,0,0,0,1,113,147,0.7712128362,3,2,0,5,0
0,522290795,10,9,2021,2021,9,2021,1,2,2,0,2,0,0,105902,22300,15000,8552,0,52951,11150,7500,4276,0,2,0,0,0,0,0,0,60,58,1.034482759,1,1,0,0,2
0,532371335,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,29930,0,7500,9146,2000,29930,0,7500,9146,2000,1,0,0,0,0,0,0,103,126,0.8174603175,0,1,0,1,0
0,542738186,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,95280,4200,9000,4113,2000,95280,4200,9000,4113,2000,1,0,0,0,0,0,0,29,37,0.7837837838,0,1,0,0,1
0,543345509,12,11,2021,2021,11,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,23,NULL,1,1,0,2,0
0,554869038,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,163026,19300,15000,16466,8000,81513,9650,7500,8233,4000,2,0,0,0,0,0,0,64,81,0.8187969925,0,2,0,0,2
0,55680210,12,11,2021,2021,11,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,120,NULL,0,1,0,0,1
0,5613088,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,56915,7800,7800,5405,2000,56915,7800,7800,5405,2000,0,1,0,0,0,0,1,57,55,1.036363636,0,1,0,1,0
0,562102279,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,39790,0,7500,3964,1000,39790,0,7500,3964,1000,1,0,0,0,0,0,0,24,119,0.2016806723,0,1,0,1,0
0,563918430,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,73830,11950,8500,14534,2000,73830,11950,8500,14534,2000,0,1,0,0,0,0,1,54,97,0.5567010309,0,1,0,1,0
0,572032775,11,10,2021,2021,10,2021,1,3,3,2,1,0,0,604537,8900,22500,232203,12000,201512.3333,2966.666667,7500,77401,4000,0,3,0,0,0,0,3,154,166,0.8438239082,0,3,0,0,3
0,572291571,10,9,2021,2021,9,2021,1,4,4,4,0,0,0,378270,21100,30000,10586,8000,94567.5,5275,7500,2646.5,2000,4,0,0,0,0,0,0,41,104,0.4123828513,1,3,0,0,4
0,5724763,2,1,2022,2022,1,2022,1,3,3,0,3,0,0,746025,120900,22500,32748,6000,248675,40300,7500,10916,2000,0,3,0,0,0,0,3,114,78,1.461538462,2,1,0,0,3
0,573444347,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,94337,8500,8500,5536,0,94337,8500,8500,5536,0,0,1,0,0,0,0,1,40,80,0.5,0,1,0,0,1
0,575170146,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,683836,9900,15000,17784,4000,341918,4950,7500,8892,2000,0,2,0,0,0,0,2,743,767,0.9687092568,1,1,0,0,2
0,581161890,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,37000,0,7500,3537,328,37000,0,7500,3537,328,1,0,0,0,0,0,0,745,874,0.852402746,0,1,0,1,0
0,584687598,9,8,2021,2021,8,2021,1,3,3,3,0,0,0,95386.45,0,27867.45,11885,0,31795.48333,0,9289.15,3961.666667,0,3,0,0,0,0,0,0,382,453,0.8486548698,1,2,0,0,3
